"Links","Time","Nome","PPG","RPG","APG","Altura","Peso","País","Idade","Data_de_nascimento","DRAFT","Experiência"
"https://www.nba.com/player/1641815/isaiah-stevens/","Miami Heat  | Guard","Isaiah
Stevens","--","--","--","6'0"" (1.83m)","185lb (84kg)","USA","24 years","November 1, 2000","Undrafted","Rookie"
"https://www.nba.com/player/1630205/lamar-stevens/","Memphis Grizzlies | #18 | Forward","Lamar
Stevens","4.2","3.2","0.6","6'7"" (2.01m)","230lb (104kg)","USA","27 years","July 9, 1997","Undrafted","4 Years"
"https://www.nba.com/player/1630191/isaiah-stewart/","Detroit Pistons | #28 | Forward-Center","Isaiah
Stewart","5.9","5.6","1.7","6'8"" (2.03m)","250lb (113kg)","USA","23 years","May 22, 2001","2020 R1 Pick 16","4 Years"
"https://www.nba.com/player/1631124/julian-strawther/","Denver Nuggets | #3 | Guard","Julian
Strawther","9.4","2.2","1.3","6'6"" (1.98m)","205lb (93kg)","USA","22 years","April 18, 2002","2023 R1 Pick 29","1 Year"
"https://www.nba.com/player/1629622/max-strus/","Cleveland Cavaliers | #1 | Guard-Forward","Max
Strus","9.5","4.3","3.0","6'5"" (1.96m)","215lb (98kg)","USA","28 years","March 28, 1996","Undrafted","5 Years"
"https://www.nba.com/player/1630591/jalen-suggs/","Orlando Magic | #4 | Guard","Jalen
Suggs","16.2","4.0","3.7","6'5"" (1.96m)","205lb (93kg)","USA","23 years","June 3, 2001","2021 R1 Pick 5","3 Years"
"https://www.nba.com/player/1631306/cole-swider/",,"Cole
Swider","--","1.0","0.5","6'8"" (2.03m)","220lb (100kg)","USA","25 years","May 8, 1999","Undrafted","2 Years"
"https://www.nba.com/player/1630256/jaesean-tate/","Houston Rockets | #8 | Forward","Jae'Sean
Tate","3.6","2.3","0.9","6'4"" (1.93m)","230lb (104kg)","USA","29 years","October 28, 1995","Undrafted","4 Years"
"https://www.nba.com/player/1628369/jayson-tatum/","Boston Celtics | #0 | Forward-Guard","Jayson
Tatum","27.1","8.7","5.9","6'8"" (2.03m)","210lb (95kg)","USA","27 years","March 3, 1998","2017 R1 Pick 3","7 Years"
"https://www.nba.com/player/1630678/terry-taylor/","Sacramento Kings | #32 | Forward","Terry
Taylor","1.5","1.2","0.3","6'4"" (1.93m)","230lb (104kg)","USA","25 years","September 23, 1999","Undrafted","3 Years"
"https://www.nba.com/player/202066/garrett-temple/","Toronto Raptors | #17 | Guard-Forward","Garrett
Temple","1.3","1.0","1.1","6'5"" (1.96m)","195lb (88kg)","USA","38 years","May 8, 1986","Undrafted","14 Years"
"https://www.nba.com/player/1631207/dalen-terry/","Chicago Bulls | #25 | Forward","Dalen
Terry","4.3","1.5","1.3","6'7"" (2.01m)","195lb (88kg)","USA","22 years","July 12, 2002","2022 R1 Pick 18","2 Years"
"https://www.nba.com/player/1628464/daniel-theis/",,"Daniel
Theis","4.3","4.3","1.6","6'8"" (2.03m)","245lb (111kg)","Germany","32 years","April 4, 1992","Undrafted","7 Years"
"https://www.nba.com/player/1630560/cam-thomas/","Brooklyn Nets | #24 | Guard","Cam
Thomas","24.0","3.3","3.8","6'3"" (1.91m)","210lb (95kg)","Japan","23 years","October 13, 2001","2021 R1 Pick 27","3 Years"
"https://www.nba.com/player/1641708/amen-thompson/","Houston Rockets | #1 | Guard-Forward","Amen
Thompson","14.1","8.3","3.7","6'7"" (2.01m)","200lb (91kg)","USA","22 years","January 30, 2003","2023 R1 Pick 4","1 Year"
"https://www.nba.com/player/1641709/ausar-thompson/","Detroit Pistons | #9 | Guard-Forward","Ausar
Thompson","9.6","4.9","2.2","6'6"" (1.98m)","205lb (93kg)","USA","22 years","January 30, 2003","2023 R1 Pick 5","1 Year"
"https://www.nba.com/player/1630679/ethan-thompson/","Orlando Magic | #55 | Guard","Ethan
Thompson","--","--","--","6'5"" (1.96m)","195lb (88kg)","Puerto Rico","25 years","May 4, 1999","Undrafted","Rookie"
"https://www.nba.com/player/202691/klay-thompson/","Dallas Mavericks | #31 | Guard","Klay
Thompson","14.5","3.6","2.1","6'5"" (1.96m)","220lb (100kg)","USA","35 years","February 8, 1990","2011 R1 Pick 11","11 Years"
"https://www.nba.com/player/202684/tristan-thompson/","Cleveland Cavaliers | #13 | Center-Forward","Tristan
Thompson","1.5","2.7","0.6","6'9"" (2.06m)","254lb (115kg)","Canada","34 years","March 13, 1991","2011 R1 Pick 4","13 Years"
"https://www.nba.com/player/1630550/jt-thor/","Washington Wizards | #21 | Forward","JT
Thor","3.4","1.2","0.3","6'9"" (2.06m)","203lb (92kg)","USA","22 years","August 26, 2002","2021 R2 Pick 37","3 Years"
"https://www.nba.com/player/1629680/matisse-thybulle/","Portland Trail Blazers | #4 | Guard-Forward","Matisse
Thybulle","3.8","3.8","1.3","6'5"" (1.96m)","201lb (91kg)","USA","28 years","March 4, 1997","2019 R1 Pick 20","5 Years"
"https://www.nba.com/player/1630214/xavier-tillman/","Boston Celtics | #26 | Forward","Xavier
Tillman","1.0","1.3","0.2","6'7"" (2.01m)","245lb (111kg)","USA","26 years","January 12, 1999","2020 R2 Pick 35","4 Years"
"https://www.nba.com/player/1641772/naeqwan-tomlin/","Cleveland Cavaliers | #30 | Forward","Nae'Qwan
Tomlin","3.3","2.0","--","6'10"" (2.08m)","210lb (95kg)","USA","24 years","December 19, 2000","Undrafted","Rookie"
"https://www.nba.com/player/1642260/nikola-topic/","Oklahoma City Thunder | #44 | Guard","Nikola
Topi?","--","--","--","6'6"" (1.98m)","200lb (91kg)","Serbia","19 years","August 10, 2005","2024 R1 Pick 12","Rookie"
"https://www.nba.com/player/1631210/jacob-toppin/","Atlanta Hawks | #00 | Forward","Jacob
Toppin","0.4","0.7","0.3","6'8"" (2.03m)","200lb (91kg)","USA","24 years","May 8, 2000","Undrafted","1 Year"
"https://www.nba.com/player/1630167/obi-toppin/","Indiana Pacers | #1 | Forward","Obi
Toppin","10.3","4.1","1.6","6'9"" (2.06m)","220lb (100kg)","USA","27 years","March 4, 1998","2020 R1 Pick 8","4 Years"
"https://www.nba.com/player/1626157/karl-anthony-towns/","New York Knicks | #32 | Center-Forward","Karl-Anthony
Towns","24.5","12.9","3.0","7'0"" (2.13m)","248lb (112kg)","USA","29 years","November 15, 1995","2015 R1 Pick 1","9 Years"
"https://www.nba.com/player/1642422/armel-traore/",,"Armel
Traor�","1.6","1.7","0.1","6'9"" (2.06m)","245lb (111kg)","France","22 years","January 23, 2003","Undrafted","Rookie"
"https://www.nba.com/player/1631247/luke-travers/","Cleveland Cavaliers | #33 | Forward","Luke
Travers","0.9","1.3","0.6","6'7"" (2.01m)","207lb (94kg)","Australia","23 years","September 3, 2001","2022 R2 Pick 56","Rookie"
"https://www.nba.com/player/1629018/gary-trent-jr/","Milwaukee Bucks | #5 | Guard","Gary
Trent Jr.","10.8","2.3","1.2","6'5"" (1.96m)","204lb (93kg)","USA","26 years","January 18, 1999","2018 R2 Pick 37","6 Years"
"https://www.nba.com/player/1631131/oscar-tshiebwe/",,,,,,,,,,,,
"https://www.nba.com/player/200782/pj-tucker/","New York Knicks  | Forward","P.J.
Tucker","--","--","--","6'5"" (1.96m)","245lb (111kg)","USA","39 years","May 5, 1985","2006 R2 Pick 35","13 Years"
"https://www.nba.com/player/1626167/myles-turner/","Indiana Pacers | #33 | Center-Forward","Myles
Turner","15.6","6.5","1.6","6'11"" (2.11m)","250lb (113kg)","USA","28 years","March 24, 1996","2015 R1 Pick 11","9 Years"
"https://www.nba.com/player/1641816/hunter-tyson/","Denver Nuggets | #5 | Forward","Hunter
Tyson","2.4","1.5","0.4","6'8"" (2.03m)","215lb (98kg)","USA","24 years","June 13, 2000","2023 R2 Pick 37","1 Year"
"https://www.nba.com/player/1642281/jaylon-tyson/","Cleveland Cavaliers | #24 | Guard-Forward","Jaylon
Tyson","3.0","1.9","0.9","6'6"" (1.98m)","215lb (98kg)","USA","22 years","December 2, 2002","2024 R1 Pick 20","Rookie"
"https://www.nba.com/player/1630649/stanley-umude/","Milwaukee Bucks | #17 | Guard","Stanley
Umude","0.6","0.8","0.2","6'6"" (1.98m)","210lb (95kg)","USA","25 years","April 12, 1999","Undrafted","2 Years"
"https://www.nba.com/player/202685/jonas-valanciunas/","Sacramento Kings | #17 | Center","Jonas
Valan?i?nas","11.0","8.2","2.2","6'11"" (2.11m)","265lb (120kg)","Lithuania","32 years","May 6, 1992","2011 R1 Pick 5","12 Years"
"https://www.nba.com/player/1629020/jarred-vanderbilt/","Los Angeles Lakers | #2 | Forward","Jarred
Vanderbilt","4.2","5.0","1.3","6'8"" (2.03m)","214lb (97kg)","USA","25 years","April 3, 1999","2018 R2 Pick 41","6 Years"
"https://www.nba.com/player/1627832/fred-vanvleet/","Houston Rockets | #5 | Guard","Fred
VanVleet","14.6","4.0","5.6","6'0"" (1.83m)","197lb (89kg)","USA","31 years","February 25, 1994","Undrafted","8 Years"
"https://www.nba.com/player/1630170/devin-vassell/","San Antonio Spurs | #24 | Guard-Forward","Devin
Vassell","16.1","3.9","2.9","6'5"" (1.96m)","200lb (91kg)","USA","24 years","August 23, 2000","2020 R1 Pick 11","4 Years"
"https://www.nba.com/player/1629216/gabe-vincent/","Los Angeles Lakers | #7 | Guard","Gabe
Vincent","6.2","1.2","1.5","6'2"" (1.88m)","200lb (91kg)","USA","28 years","June 14, 1996","Undrafted","5 Years"
"https://www.nba.com/player/202696/nikola-vucevic/","Chicago Bulls | #9 | Center","Nikola
Vu?evi?","18.6","10.1","3.4","6'10"" (2.08m)","260lb (118kg)","Montenegro","34 years","October 24, 1990","2011 R1 Pick 16","13 Years"
"https://www.nba.com/player/1641774/tristan-vukcevic/","Washington Wizards | #00 | Forward","Tristan
Vukcevic","7.3","3.2","1.0","6'10"" (2.08m)","220lb (100kg)","Italy","22 years","March 11, 2003","2023 R2 Pick 42","1 Year"
"https://www.nba.com/player/1629731/dean-wade/","Cleveland Cavaliers | #32 | Forward-Center","Dean
Wade","5.5","4.6","1.3","6'9"" (2.06m)","228lb (103kg)","USA","28 years","November 20, 1996","Undrafted","5 Years"
"https://www.nba.com/player/1630532/franz-wagner/","Orlando Magic | #22 | Forward","Franz
Wagner","24.2","5.7","4.7","6'10"" (2.08m)","220lb (100kg)","Germany","23 years","August 27, 2001","2021 R1 Pick 8","3 Years"
"https://www.nba.com/player/1629021/moritz-wagner/","Orlando Magic | #21 | Forward-Center","Moritz
Wagner","12.9","4.9","1.4","6'11"" (2.11m)","245lb (111kg)","Germany","27 years","April 26, 1997","2018 R1 Pick 25","6 Years"
"https://www.nba.com/player/1631133/jabari-walker/","Portland Trail Blazers | #34 | Forward","Jabari
Walker","4.7","3.5","0.6","6'7"" (2.01m)","237lb (108kg)","USA","22 years","July 30, 2002","2022 R2 Pick 57","2 Years"
"https://www.nba.com/player/1641716/jarace-walker/","Indiana Pacers | #5 | Forward","Jarace
Walker","5.5","2.8","1.3","6'7"" (2.01m)","235lb (107kg)","USA","21 years","September 4, 2003","2023 R1 Pick 8","1 Year"
"https://www.nba.com/player/1629022/lonnie-walker-iv/","Philadelphia 76ers | #16 | Guard-Forward","Lonnie
Walker IV","7.7","3.0","1.8","6'4"" (1.93m)","204lb (93kg)","USA","26 years","December 14, 1998","2018 R1 Pick 18","6 Years"
"https://www.nba.com/player/1641717/cason-wallace/","Oklahoma City Thunder | #22 | Guard","Cason
Wallace","8.2","3.5","2.5","6'3"" (1.91m)","195lb (88kg)","USA","21 years","November 7, 2003","2023 R1 Pick 10","1 Year"
"https://www.nba.com/player/1630811/keaton-wallace/","Atlanta Hawks | #2 | Guard","Keaton
Wallace","5.4","1.4","2.2","6'3"" (1.91m)","185lb (84kg)","USA","26 years","February 26, 1999","Undrafted","Rookie"
"https://www.nba.com/player/1641775/jordan-walsh/","Boston Celtics | #27 | Guard","Jordan
Walsh","1.6","1.3","0.4","6'6"" (1.98m)","205lb (93kg)","USA","21 years","March 3, 2004","2023 R2 Pick 38","1 Year"
"https://www.nba.com/player/1642266/jakobe-walter/","Toronto Raptors | #14 | Guard","Ja'Kobe
Walter","7.8","2.9","1.3","6'5"" (1.96m)","180lb (82kg)","USA","20 years","September 4, 2004","2024 R1 Pick 19","Rookie"
"https://www.nba.com/player/1642276/kelel-ware/","Miami Heat | #7 | Center","Kel'el
Ware","8.9","6.8","0.9","7'0"" (2.13m)","230lb (104kg)","USA","20 years","April 20, 2004","2024 R1 Pick 15","Rookie"
"https://www.nba.com/player/1629023/pj-washington/","Dallas Mavericks | #25 | Forward","P.J.
Washington","14.8","8.0","2.2","6'6"" (1.98m)","230lb (104kg)","USA","26 years","August 23, 1998","2019 R1 Pick 12","5 Years"
"https://www.nba.com/player/1631102/tyty-washington-jr/","Phoenix Suns | #14 | Guard","TyTy
Washington Jr.","2.4","0.9","1.2","6'3"" (1.91m)","195lb (88kg)","USA","23 years","November 15, 2001","2022 R1 Pick 29","2 Years"
"https://www.nba.com/player/1630322/lindy-waters-iii/","Detroit Pistons | #43 | Forward","Lindy
Waters III","4.9","2.2","1.0","6'6"" (1.98m)","210lb (95kg)","USA","27 years","July 28, 1997","Undrafted","3 Years"
"https://www.nba.com/player/1630570/trendon-watford/","Brooklyn Nets | #9 | Guard-Forward","Trendon
Watford","9.7","3.3","2.3","6'8"" (2.03m)","237lb (108kg)","USA","24 years","November 9, 2000","Undrafted","3 Years"
"https://www.nba.com/player/1641817/anton-watson/","New York Knicks | #28 | Forward","Anton
Watson","1.2","0.4","0.4","6'8"" (2.03m)","225lb (102kg)","USA","24 years","October 6, 2000","2024 R2 Pick 54","Rookie"
"https://www.nba.com/player/1631212/peyton-watson/","Denver Nuggets | #8 | Guard","Peyton
Watson","7.9","3.3","1.4","6'7"" (2.01m)","200lb (91kg)","USA","22 years","September 11, 2002","2022 R1 Pick 30","2 Years"
"https://www.nba.com/player/1642377/jaylen-wells/","Memphis Grizzlies | #0 | Forward","Jaylen
Wells","10.6","3.3","1.7","6'8"" (2.03m)","--","USA","21 years","August 26, 2003","2024 R2 Pick 39","Rookie"
"https://www.nba.com/player/1641705/victor-wembanyama/","San Antonio Spurs | #1 | Forward-Center","Victor
Wembanyama","24.3","11.0","3.7","7'3"" (2.21m)","235lb (107kg)","France","21 years","January 4, 2004","2023 R1 Pick 1","1 Year"
"https://www.nba.com/player/1631104/blake-wesley/","San Antonio Spurs | #14 | Guard","Blake
Wesley","3.2","0.8","1.9","6'3"" (1.91m)","185lb (84kg)","USA","22 years","March 16, 2003","2022 R1 Pick 25","2 Years"
"https://www.nba.com/player/201566/russell-westbrook/","Denver Nuggets | #4 | Guard","Russell
Westbrook","13.2","5.1","6.3","6'4"" (1.93m)","200lb (91kg)","USA","36 years","November 12, 1988","2008 R1 Pick 4","16 Years"
"https://www.nba.com/player/1629632/coby-white/","Chicago Bulls | #0 | Guard","Coby
White","20.0","3.6","4.4","6'5"" (1.96m)","195lb (88kg)","USA","25 years","February 16, 2000","2019 R1 Pick 7","5 Years"
"https://www.nba.com/player/1628401/derrick-white/","Boston Celtics | #9 | Guard","Derrick
White","16.6","4.4","4.4","6'4"" (1.93m)","190lb (86kg)","USA","30 years","July 2, 1994","2017 R1 Pick 29","7 Years"
"https://www.nba.com/player/1641727/dariq-whitehead/","Brooklyn Nets | #0 | Guard-Forward","Dariq
Whitehead","3.9","0.6","0.1","6'6"" (1.98m)","220lb (100kg)","USA","20 years","August 1, 2004","2023 R1 Pick 22","1 Year"
"https://www.nba.com/player/1641715/cam-whitmore/","Houston Rockets | #7 | Forward","Cam
Whitmore","9.0","3.0","0.9","6'7"" (2.01m)","230lb (104kg)","USA","20 years","July 8, 2004","2023 R1 Pick 20","1 Year"
"https://www.nba.com/player/1630598/aaron-wiggins/","Oklahoma City Thunder | #21 | Guard","Aaron
Wiggins","11.6","3.8","1.7","6'5"" (1.96m)","190lb (86kg)","USA","26 years","January 2, 1999","2021 R2 Pick 55","3 Years"
"https://www.nba.com/player/203952/andrew-wiggins/","Miami Heat | #22 | Forward","Andrew
Wiggins","17.9","4.5","2.5","6'7"" (2.01m)","197lb (89kg)","Canada","30 years","February 23, 1995","2014 R1 Pick 1","10 Years"
"https://www.nba.com/player/1631214/alondes-williams/",,"Alondes
Williams","5.0","--","1.0","6'4"" (1.93m)","210lb (95kg)","USA","25 years","June 19, 1999","Undrafted","2 Years"
"https://www.nba.com/player/1630314/brandon-williams/","Dallas Mavericks | #10 | Guard","Brandon
Williams","7.2","1.6","2.1","6'1"" (1.85m)","190lb (86kg)","USA","25 years","November 22, 1999","Undrafted","2 Years"
"https://www.nba.com/player/1642262/cody-williams/","Utah Jazz | #5 | Forward","Cody
Williams","4.6","2.3","1.2","6'7"" (2.01m)","190lb (86kg)","USA","20 years","November 20, 2004","2024 R1 Pick 10","Rookie"
"https://www.nba.com/player/1629684/grant-williams/","Charlotte Hornets | #2 | Forward","Grant
Williams","10.4","5.1","2.3","6'6"" (1.98m)","236lb (107kg)","USA","26 years","November 30, 1998","2019 R1 Pick 22","5 Years"
"https://www.nba.com/player/1631114/jalen-williams/","Oklahoma City Thunder | #8 | Guard-Forward","Jalen
Williams","21.3","5.5","5.3","6'5"" (1.96m)","211lb (96kg)","USA","23 years","April 14, 2001","2022 R1 Pick 12","2 Years"
"https://www.nba.com/player/1631119/jaylin-williams/","Oklahoma City Thunder | #6 | Forward","Jaylin
Williams","5.7","5.6","2.6","6'9"" (2.06m)","240lb (109kg)","USA","22 years","June 29, 2002","2022 R2 Pick 34","2 Years"
"https://www.nba.com/player/1629026/kenrich-williams/","Oklahoma City Thunder | #34 | Guard-Forward","Kenrich
Williams","5.9","3.3","1.2","6'6"" (1.98m)","210lb (95kg)","USA","30 years","December 2, 1994","Undrafted","6 Years"
"https://www.nba.com/player/1631109/mark-williams/","Charlotte Hornets | #5 | Center","Mark
Williams","15.5","10.1","2.5","7'0"" (2.13m)","240lb (109kg)","USA","23 years","December 16, 2001","2022 R1 Pick 15","2 Years"
"https://www.nba.com/player/1631466/nate-williams/","Houston Rockets | #19 | Guard","Nate
Williams","2.8","0.5","0.4","6'5"" (1.96m)","205lb (93kg)","USA","26 years","February 12, 1999","Undrafted","2 Years"
"https://www.nba.com/player/1630172/patrick-williams/","Chicago Bulls | #44 | Forward","Patrick
Williams","8.9","3.9","2.0","6'7"" (2.01m)","215lb (98kg)","USA","23 years","August 26, 2001","2020 R1 Pick 4","4 Years"
"https://www.nba.com/player/1630533/ziaire-williams/","Brooklyn Nets | #8 | Forward","Ziaire
Williams","10.3","4.8","1.4","6'9"" (2.06m)","185lb (84kg)","USA","23 years","September 12, 2001","2021 R1 Pick 10","3 Years"
"https://www.nba.com/player/1629057/robert-williams-iii/","Portland Trail Blazers | #35 | Center-Forward","Robert
Williams III","5.8","5.9","1.1","6'9"" (2.06m)","249lb (113kg)","USA","27 years","October 17, 1997","2018 R1 Pick 27","6 Years"
"https://www.nba.com/player/1631246/vince-williams-jr/","Memphis Grizzlies | #5 | Guard","Vince
Williams Jr.","6.6","3.7","2.1","6'4"" (1.93m)","205lb (93kg)","USA","24 years","August 30, 2000","2022 R2 Pick 47","2 Years"
"https://www.nba.com/player/1629627/zion-williamson/","New Orleans Pelicans | #1 | Forward","Zion
Williamson","24.6","7.2","5.3","6'6"" (1.98m)","284lb (129kg)","USA","24 years","July 6, 2000","2019 R1 Pick 1","4 Years"
"https://www.nba.com/player/1630592/jalen-wilson/","Brooklyn Nets | #22 | Forward","Jalen
Wilson","9.0","3.2","1.8","6'6"" (1.98m)","220lb (100kg)","USA","24 years","November 4, 2000","2023 R2 Pick 51","1 Year"
"https://www.nba.com/player/1630164/james-wiseman/",,"James
Wiseman","6.0","1.0","--","6'11"" (2.11m)","240lb (109kg)","USA","23 years","March 31, 2001","2020 R1 Pick 2","3 Years"
"https://www.nba.com/player/1631209/isaiah-wong/",,"Isaiah
Wong","6.0","1.6","1.4","6'3"" (1.91m)","185lb (84kg)","USA","24 years","January 28, 2001","2023 R2 Pick 55","1 Year"
"https://www.nba.com/player/1626153/delon-wright/","New York Knicks | #0 | Guard","Delon
Wright","2.3","1.6","1.6","6'5"" (1.96m)","185lb (84kg)","USA","32 years","April 26, 1992","2015 R1 Pick 20","9 Years"
"https://www.nba.com/player/1627824/guerschon-yabusele/","Philadelphia 76ers | #28 | Forward","Guerschon
Yabusele","10.7","5.6","2.0","6'8"" (2.03m)","265lb (120kg)","France","29 years","December 17, 1995","2016 R1 Pick 16","2 Years"
"https://www.nba.com/player/1642385/cui-yongxi/",,"Cui
Yongxi","0.6","0.4","--","6'5"" (1.96m)","190lb (86kg)","China","21 years","May 28, 2003","Undrafted","Rookie"
"https://www.nba.com/player/1642443/jahmir-young/","Chicago Bulls | #11 | Guard","Jahmir
Young","--","1.0","1.0","6'1"" (1.85m)","185lb (84kg)","USA","24 years","October 7, 2000","Undrafted","Rookie"
"https://www.nba.com/player/1629027/trae-young/","Atlanta Hawks | #11 | Guard","Trae
Young","24.1","3.2","11.4","6'1"" (1.85m)","164lb (74kg)","USA","26 years","September 19, 1998","2018 R1 Pick 5","6 Years"
"https://www.nba.com/player/1627826/ivica-zubac/","LA Clippers | #40 | Center","Ivica
Zubac","16.4","12.5","2.5","7'0"" (2.13m)","240lb (109kg)","Croatia","28 years","March 18, 1997","2016 R2 Pick 32","8 Years"
